episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3
4,334,69.252287,agent_1,actor_logits,0,1,3,1.206933,-2.416719,0.036121,0.754801,0.502208,1.206933,-2.416719,1.170812,
4,335,69.268276,agent_3,actor_logits,1,1,2,1.882589,1.390674,0.491916,0.663791,0.620558,1.390674,1.882589,,
4,336,69.743920,agent_3,actor_logits,1,1,3,0.958600,-1.274904,0.835842,0.822739,0.649072,0.122758,0.958600,-1.274904,
4,337,69.752287,agent_1,actor_logits,0,1,3,0.812275,-1.193100,0.542419,0.881045,0.582767,0.812275,-1.193100,0.269856,
4,338,69.998582,agent_2,actor_logits,2,1,3,3.370951,-4.316043,2.176109,0.332760,0.897714,1.194842,-4.316043,3.370951,
4,339,70.187504,agent_0,actor_logits,0,1,2,0.906090,0.165085,0.741005,0.628951,0.677215,0.906090,0.165085,,
4,340,70.252287,agent_1,actor_logits,0,1,3,1.537582,-2.774480,0.371283,0.716856,0.587111,1.537582,-2.774480,1.166299,
4,341,70.687504,agent_0,actor_logits,1,1,2,0.649755,0.110418,0.539337,0.658067,0.631658,0.110418,0.649755,,
4,342,70.752287,agent_1,actor_logits,2,1,3,2.139343,-3.053387,1.121723,0.582260,0.751160,1.017620,-3.053387,2.139343,
4,343,71.237644,agent_3,actor_logits,0,1,3,2.677648,-4.971065,0.279540,0.685788,0.569279,2.677648,-4.971065,2.398107,
4,344,71.409202,agent_2,actor_logits,2,1,3,2.971227,-4.005233,1.726674,0.430574,0.848314,1.244553,-4.005233,2.971227,
4,345,71.737644,agent_3,actor_logits,2,1,3,4.342380,-6.364060,1.985239,0.368665,0.879221,2.357141,-6.364060,4.342380,
4,346,71.838892,agent_1,actor_logits,1,1,3,0.896348,-1.100906,0.888950,0.847667,0.646498,0.007398,0.896348,-1.100906,
4,347,71.928819,agent_2,actor_logits,1,1,3,2.660089,-5.287931,0.791336,0.622713,0.687951,1.868752,2.660089,-5.287931,
4,348,72.199078,agent_0,actor_logits,0,1,3,0.387621,-0.514674,0.399563,1.035901,0.481638,0.387621,-0.011942,-0.514674,
4,349,72.437502,agent_2,actor_logits,1,1,3,1.095411,-0.702981,1.506231,0.782743,0.720820,-0.410820,1.095411,-0.702981,
4,350,72.699078,agent_0,actor_logits,2,1,3,0.589153,-0.572165,0.632777,0.991423,0.542244,-0.043624,-0.572165,0.589153,
4,351,72.862027,agent_1,actor_logits,1,1,3,1.117308,-2.202307,0.482266,0.755594,0.604760,0.635042,1.117308,-2.202307,
4,352,73.128826,agent_3,actor_logits,2,1,3,3.168627,-5.140105,1.083145,0.567174,0.746951,2.085482,-5.140105,3.168627,
4,353,73.216061,agent_0,actor_logits,1,1,3,0.686643,-1.641323,0.095968,0.852742,0.498508,0.590676,0.686643,-1.641323,
4,354,73.365132,agent_1,actor_logits,2,1,3,1.736894,-1.530429,1.832285,0.529456,0.834616,-0.095391,-1.530429,1.736894,
4,355,73.642621,agent_3,actor_logits,1,1,2,1.480267,1.050413,0.429853,0.670573,0.605839,1.050413,1.480267,,
4,356,73.671310,agent_0,actor_logits,1,1,3,1.771188,-1.491539,2.254938,0.449947,0.874765,-0.483749,1.771188,-1.491539,
4,357,73.856462,agent_1,actor_logits,2,1,3,1.427932,-2.163914,0.674617,0.717725,0.650661,0.753315,-2.163914,1.427932,
4,358,73.860240,agent_2,actor_logits,2,1,3,3.970044,-4.460766,3.111392,0.178185,0.957160,0.858653,-4.460766,3.970044,
4,359,74.164356,agent_3,actor_logits,0,1,3,0.746015,-1.376559,0.347598,0.875805,0.547613,0.746015,0.398416,-1.376559,
4,360,74.664356,agent_3,actor_logits,1,1,3,1.809534,-2.011312,1.856335,0.481185,0.848786,-0.046801,1.809534,-2.011312,
4,361,74.910615,agent_1,actor_logits,0,1,3,0.292858,-0.421910,0.308099,1.058414,0.449610,0.292858,-0.015241,-0.421910,
4,362,75.051474,agent_0,actor_logits,0,1,2,0.488722,0.093914,0.394807,0.674036,0.597439,0.488722,0.093914,,
4,363,75.211794,agent_2,actor_logits,2,1,3,3.042456,-4.513302,1.385524,0.504036,0.799542,1.656932,-4.513302,3.042456,
4,364,75.410615,agent_1,actor_logits,1,1,3,0.305529,-0.765081,0.015585,1.009010,0.429676,0.289944,0.305529,-0.765081,
4,365,75.551474,agent_0,actor_logits,1,1,2,0.602042,-0.382730,0.984773,0.585185,0.728054,-0.382730,0.602042,,
4,366,75.754704,agent_2,actor_logits,1,1,3,2.434371,-4.938178,0.608792,0.652198,0.647402,1.825579,2.434371,-4.938178,
4,367,76.179462,agent_3,actor_logits,2,1,3,2.747634,-4.645419,0.656873,0.645297,0.658291,2.090761,-4.645419,2.747634,
4,368,76.292544,agent_2,actor_logits,1,1,3,1.232189,-0.975862,1.542319,0.713030,0.755402,-0.310130,1.232189,-0.975862,
4,369,76.391996,agent_1,actor_logits,0,1,3,1.174788,-1.805642,0.969642,0.720625,0.699306,1.174788,0.205146,-1.805642,
4,370,76.891996,agent_1,actor_logits,1,1,3,0.478473,-0.823578,0.328564,0.985638,0.502026,0.149910,0.478473,-0.823578,
4,371,77.181983,agent_0,actor_logits,2,1,3,0.701665,-0.824360,0.595039,0.943453,0.565311,0.106627,-0.824360,0.701665,
4,372,77.438388,agent_1,actor_logits,1,1,3,1.569062,-1.204822,2.130506,0.527348,0.846599,-0.561444,1.569062,-1.204822,
4,373,77.664100,agent_0,actor_logits,2,1,3,2.745078,-2.080153,3.139829,0.216162,0.951190,-0.394751,-2.080153,2.745078,
4,374,77.672697,agent_3,actor_logits,2,1,3,3.880334,-5.775505,1.742199,0.421596,0.850920,2.138136,-5.775505,3.880334,
4,375,77.702381,agent_2,actor_logits,2,1,3,3.971645,-4.549762,3.006759,0.191730,0.952698,0.964886,-4.549762,3.971645,
4,376,78.131643,agent_3,actor_logits,1,1,2,1.644996,1.500906,0.144090,0.690559,0.535960,1.500906,1.644996,,
4,377,78.635158,agent_3,actor_logits,1,1,3,0.434134,-0.904549,0.149494,0.978918,0.470957,0.284640,0.434134,-0.904549,
4,378,78.745688,agent_0,actor_logits,0,1,3,0.233567,-0.410817,0.120569,1.064817,0.414697,0.233567,-0.410817,0.112998,
4,379,78.982157,agent_1,actor_logits,0,1,2,0.330776,0.283863,0.046914,0.692872,0.511726,0.330776,0.283863,,
4,380,79.224621,agent_2,actor_logits,2,1,3,3.123432,-4.235710,1.804073,0.411846,0.858175,1.319359,-4.235710,3.123432,
4,381,79.245688,agent_0,actor_logits,1,1,3,0.970198,-1.318991,0.843466,0.814703,0.652927,0.126732,0.970198,-1.318991,
4,382,79.482157,agent_1,actor_logits,1,1,2,0.269451,-0.132219,0.401670,0.673379,0.599089,-0.132219,0.269451,,
4,383,79.768288,agent_2,actor_logits,1,1,3,2.653395,-5.218757,0.802665,0.620934,0.690363,1.850730,2.653395,-5.218757,
4,384,80.202093,agent_3,actor_logits,2,1,3,1.888263,-3.523762,0.152462,0.705443,0.536753,1.735801,-3.523762,1.888263,
4,385,80.306512,agent_2,actor_logits,1,1,3,1.178787,-0.610968,1.763301,0.740744,0.747117,-0.584514,1.178787,-0.610968,
4,386,80.328333,agent_0,actor_logits,1,1,3,1.394958,-2.689180,0.601615,0.702347,0.639074,0.793344,1.394958,-2.689180,
4,387,80.878051,agent_0,actor_logits,2,1,3,1.681125,-2.154723,1.167322,0.621951,0.750310,0.513803,-2.154723,1.681125,
4,388,80.884677,agent_1,actor_logits,0,1,3,0.356070,-0.686946,0.243829,1.020465,0.468162,0.356070,0.112241,-0.686946,
4,389,81.367750,agent_0,actor_logits,2,1,3,0.854539,-0.785237,0.921554,0.895141,0.628171,-0.067015,-0.785237,0.854539,
4,390,81.384677,agent_1,actor_logits,2,1,3,1.061815,-1.318592,0.783725,0.810935,0.645489,0.278090,-1.318592,1.061815,
4,391,81.604830,agent_3,actor_logits,2,1,3,2.742133,-4.854860,0.569367,0.656899,0.638412,2.172766,-4.854860,2.742133,
4,392,81.928338,agent_1,actor_logits,1,1,3,1.402629,-1.539595,1.548078,0.618199,0.790261,-0.145449,1.402629,-1.539595,
4,393,81.932403,agent_2,actor_logits,2,1,3,3.510912,-4.381256,2.363944,0.296065,0.913724,1.146968,-4.381256,3.510912,
4,394,82.151043,agent_3,actor_logits,0,1,2,1.724673,1.683947,0.040726,0.692940,0.510180,1.724673,1.683947,,
4,395,82.366827,agent_0,actor_logits,1,1,3,0.492819,-1.216442,0.022606,0.923039,0.463253,0.470213,0.492819,-1.216442,
4,396,82.470942,agent_1,actor_logits,1,1,3,0.549799,-1.164056,0.180957,0.928665,0.496366,0.368843,0.549799,-1.164056,
4,397,82.651043,agent_3,actor_logits,1,1,2,2.782168,0.609516,2.172652,0.329963,0.897767,0.609516,2.782168,,
4,398,83.111773,agent_3,actor_logits,1,1,3,1.532434,-1.624120,1.643107,0.577650,0.809094,-0.110674,1.532434,-1.624120,
4,399,83.268680,agent_0,actor_logits,0,1,3,0.288656,-0.394849,0.289639,1.061775,0.443778,0.288656,-0.394849,-0.000983,
4,400,83.545426,agent_2,actor_logits,2,1,3,2.780843,-3.685532,1.698626,0.440139,0.844245,1.082217,-3.685532,2.780843,
4,401,83.768680,agent_0,actor_logits,1,1,3,1.542313,-1.714436,1.665589,0.563771,0.814602,-0.123276,1.542313,-1.714436,
4,402,83.991330,agent_1,actor_logits,0,1,2,-0.403931,-1.041648,0.637717,0.644784,0.654237,-0.403931,-1.041648,,
4,403,84.023882,agent_2,actor_logits,1,1,3,2.385897,-4.976143,0.495582,0.666588,0.621175,1.890315,2.385897,-4.976143,
4,404,84.317590,agent_0,actor_logits,2,1,3,4.360274,-4.530572,3.810363,0.105754,0.978208,0.549911,-4.530572,4.360274,
4,405,84.491330,agent_1,actor_logits,1,1,2,1.108109,-0.242716,1.350825,0.508251,0.794264,-0.242716,1.108109,,
4,406,84.528212,agent_2,actor_logits,2,1,3,0.565401,-0.767451,0.181765,0.980592,0.476753,-0.767451,0.383635,0.565401,
4,407,84.756671,agent_3,actor_logits,2,1,3,3.607591,-5.668279,1.285434,0.523338,0.783316,2.322156,-5.668279,3.607591,
4,408,84.816981,agent_0,actor_logits,2,1,3,0.862830,-1.663718,0.089231,0.832600,0.501362,0.773598,-1.663718,0.862830,
4,409,85.063318,agent_2,actor_logits,0,1,3,2.318727,-5.378280,0.045472,0.694903,0.511247,2.318727,2.273255,-5.378280,
4,410,85.563318,agent_2,actor_logits,1,1,3,2.924353,-5.487891,1.116391,0.560188,0.753193,1.807961,2.924353,-5.487891,
4,411,85.755544,agent_0,actor_logits,2,1,3,3.053995,-2.636066,3.188996,0.187853,0.957311,-0.135001,-2.636066,3.053995,
4,412,86.024583,agent_2,actor_logits,1,1,3,0.841210,-0.839330,0.743555,0.908959,0.601795,-0.839330,0.841210,0.097655,
4,413,86.122898,agent_1,actor_logits,2,1,3,0.807891,-1.005400,0.674215,0.896642,0.597846,0.133675,-1.005400,0.807891,
4,414,86.247078,agent_3,actor_logits,2,1,3,3.431071,-5.162321,1.492058,0.478238,0.816263,1.939013,-5.162321,3.431071,
4,415,86.598625,agent_1,actor_logits,1,1,3,2.605376,-3.379607,2.389097,0.304054,0.913886,0.216279,2.605376,-3.379607,
4,416,86.688043,agent_0,actor_logits,1,1,3,1.097071,-1.422663,0.975466,0.768185,0.686108,0.121605,1.097071,-1.422663,
4,417,86.715697,agent_3,actor_logits,1,1,2,1.869752,1.675364,0.194388,0.688446,0.548444,1.675364,1.869752,,
4,418,87.122287,agent_1,actor_logits,1,1,3,1.822934,-2.505165,1.603800,0.506849,0.823504,0.219134,1.822934,-2.505165,
4,419,87.222476,agent_3,actor_logits,0,1,3,0.375870,-0.741815,0.143438,1.008760,0.455911,0.375870,0.232432,-0.741815,
4,420,87.512257,agent_2,actor_logits,2,1,3,2.944490,-2.952517,2.637950,0.262306,0.930877,0.306540,-2.952517,2.944490,
4,421,87.722476,agent_3,actor_logits,1,1,3,1.686587,-1.767898,1.823634,0.514783,0.838194,-0.137047,1.686587,-1.767898,
4,422,87.746196,agent_0,actor_logits,0,1,3,0.767694,-1.869055,0.014260,0.820045,0.486042,0.767694,0.753434,-1.869055,
4,423,88.246196,agent_0,actor_logits,1,1,3,1.032685,-1.079486,1.170662,0.790723,0.698745,-0.137978,1.032685,-1.079486,
4,424,88.699471,agent_1,actor_logits,1,1,2,1.204532,-0.495621,1.700152,0.430343,0.845555,-0.495621,1.204532,,
4,425,88.914905,agent_2,actor_logits,2,1,3,3.036423,-3.124861,2.634143,0.259461,0.931194,0.402280,-3.124861,3.036423,
4,426,89.325605,agent_0,actor_logits,2,1,3,1.098694,-0.777381,1.355367,0.795684,0.708696,-0.256673,-0.777381,1.098694,
4,427,89.329320,agent_3,actor_logits,2,1,3,3.751438,-6.912472,0.395568,0.674125,0.597614,3.355871,-6.912472,3.751438,
4,428,89.416433,agent_2,actor_logits,0,1,3,2.532611,-5.187641,0.690780,0.639387,0.665944,2.532611,1.841831,-5.187641,
4,429,89.916433,agent_2,actor_logits,1,1,3,2.700108,-5.808937,0.443150,0.670335,0.608935,2.256959,2.700108,-5.808937,
4,430,90.242952,agent_0,actor_logits,2,1,3,1.982426,-1.456968,2.332582,0.419654,0.885638,-0.350156,-1.456968,1.982426,
4,431,90.297568,agent_1,actor_logits,2,1,3,0.927622,-1.289185,0.568970,0.852337,0.596992,0.358651,-1.289185,0.927622,
4,432,90.384912,agent_2,actor_logits,2,1,3,0.483780,-0.376374,0.516376,1.035716,0.495104,-0.032596,-0.376374,0.483780,
4,433,90.779928,agent_1,actor_logits,1,1,3,1.628757,-2.194450,1.453638,0.564737,0.796447,0.175119,1.628757,-2.194450,
4,434,90.859716,agent_2,actor_logits,0,1,3,1.910235,-4.416503,0.051064,0.699510,0.512294,1.910235,1.859171,-4.416503,
4,435,90.880096,agent_3,actor_logits,2,1,3,3.870527,-5.651935,1.836934,0.400890,0.862531,2.033592,-5.651935,3.870527,
4,436,91.171075,agent_0,actor_logits,1,1,3,1.343940,-2.505239,0.540128,0.719803,0.623453,0.803813,1.343940,-2.505239,
4,437,91.256007,agent_1,actor_logits,1,1,3,1.219146,-2.211322,0.633653,0.732796,0.639786,0.585493,1.219146,-2.211322,
4,438,91.353648,agent_3,actor_logits,1,1,2,2.103317,1.330904,0.772413,0.623785,0.684043,1.330904,2.103317,,
4,439,91.359716,agent_2,actor_logits,0,1,3,2.716237,-6.168022,0.174262,0.690104,0.543415,2.716237,2.541975,-6.168022,
4,440,91.833843,agent_3,actor_logits,1,1,3,0.877912,-1.466510,0.523234,0.840635,0.592240,0.354678,0.877912,-1.466510,
4,441,91.859716,agent_2,actor_logits,1,1,3,3.130872,-6.759079,0.470607,0.666545,0.615508,2.660265,3.130872,-6.759079,
4,442,92.221826,agent_0,actor_logits,2,1,3,0.084844,-0.085268,0.123762,1.095979,0.366682,-0.085268,-0.038918,0.084844,
4,443,92.310860,agent_2,actor_logits,2,1,3,0.851151,-1.452655,0.202860,0.856882,0.521847,0.648291,-1.452655,0.851151,
4,444,92.830137,agent_2,actor_logits,1,1,3,2.862308,-5.966034,0.608597,0.649819,0.647559,2.253711,2.862308,-5.966034,
4,445,92.892217,agent_1,actor_logits,1,1,2,1.491539,0.121157,1.370382,0.503928,0.797442,0.121157,1.491539,,
4,446,93.252563,agent_0,actor_logits,1,1,3,1.834001,-1.566011,2.222025,0.442893,0.875839,-0.388024,1.834001,-1.566011,
4,447,93.286349,agent_2,actor_logits,2,1,3,1.389534,-1.393234,1.224958,0.696720,0.737661,0.164575,-1.393234,1.389534,
4,448,93.400708,agent_3,actor_logits,0,1,3,3.169518,-6.178912,0.006570,0.693594,0.501621,3.169518,-6.178912,3.162948,
4,449,93.776891,agent_2,actor_logits,1,1,3,2.589975,-5.325241,0.610032,0.650766,0.647795,1.979943,2.589975,-5.325241,
4,450,93.900708,agent_3,actor_logits,2,1,3,3.492921,-5.736832,1.029143,0.577149,0.736697,2.463778,-5.736832,3.492921,
4,451,94.213924,agent_0,actor_logits,1,1,3,1.468473,-1.132673,1.942131,0.584090,0.821297,-0.473658,1.468473,-1.132673,
4,452,94.277143,agent_2,actor_logits,1,1,3,0.104484,-0.142052,0.033999,1.092970,0.363891,-0.142052,0.104484,0.070485,
4,453,94.277685,agent_1,actor_logits,2,1,3,1.966274,-3.157819,0.789934,0.644807,0.685013,1.176340,-3.157819,1.966274,
4,454,94.739426,agent_1,actor_logits,0,1,3,0.925361,-2.047727,0.262015,0.793451,0.549256,0.925361,0.663345,-2.047727,
4,455,95.239426,agent_1,actor_logits,1,1,3,2.241282,-2.749038,2.182792,0.363022,0.893232,0.058490,2.241282,-2.749038,
4,456,95.254635,agent_0,actor_logits,1,1,3,0.557552,-0.784101,0.544735,0.972574,0.543062,0.012817,0.557552,-0.784101,
4,457,95.519243,agent_3,actor_logits,2,1,3,4.327582,-6.396312,1.994324,0.366749,0.880183,2.333258,-6.396312,4.327582,
4,458,95.720436,agent_2,actor_logits,2,1,3,1.813579,-2.791908,0.742664,0.664807,0.673019,1.070914,-2.791908,1.813579,
4,459,95.734139,agent_0,actor_logits,0,1,3,0.421060,-0.699475,0.268651,1.010440,0.478351,0.421060,-0.699475,0.152409,
4,460,95.781039,agent_1,actor_logits,2,1,3,0.283144,-0.508898,0.140323,1.049440,0.430664,0.142821,-0.508898,0.283144,
4,461,96.030706,agent_3,actor_logits,1,1,2,2.168693,1.139891,1.028801,0.576497,0.736683,1.139891,2.168693,,
4,462,96.234139,agent_0,actor_logits,1,1,3,2.341339,-2.030306,2.907947,0.265534,0.937016,-0.566607,2.341339,-2.030306,
4,463,96.244396,agent_1,actor_logits,0,1,3,1.380018,-1.900569,1.010130,0.688175,0.713380,1.380018,-1.900569,0.369888,
4,464,96.496024,agent_3,actor_logits,0,1,3,0.730868,-1.575012,0.128720,0.855867,0.505333,0.730868,0.602148,-1.575012,
4,465,96.744396,agent_1,actor_logits,2,1,3,1.796599,-2.746980,0.792364,0.658943,0.683336,1.004235,-2.746980,1.796599,
4,466,96.996024,agent_3,actor_logits,1,1,3,1.828389,-1.908696,1.968821,0.464180,0.859516,-0.140432,1.828389,-1.908696,
4,467,97.136175,agent_2,actor_logits,2,1,3,3.080524,-4.546975,1.451699,0.489140,0.809940,1.628824,-4.546975,3.080524,
4,468,97.641098,agent_2,actor_logits,1,1,3,2.243731,-5.235045,0.030570,0.695457,0.507496,2.213161,2.243731,-5.235045,
4,469,97.765544,agent_1,actor_logits,1,1,3,0.561452,-0.513251,0.741949,0.993753,0.550181,-0.180497,0.561452,-0.513251,
4,470,97.808460,agent_0,actor_logits,1,1,2,0.897197,0.499201,0.397995,0.673732,0.598206,0.499201,0.897197,,
4,471,98.138181,agent_2,actor_logits,1,1,3,0.514872,-0.341419,0.654404,1.026957,0.514275,-0.139532,0.514872,-0.341419,
4,472,98.470778,agent_3,actor_logits,2,1,3,4.190600,-6.711937,1.374017,0.503294,0.798017,2.816583,-6.711937,4.190600,
4,473,98.773048,agent_1,actor_logits,0,1,3,0.844172,-1.048385,0.939755,0.855924,0.648757,0.844172,-0.095583,-1.048385,
4,474,99.273048,agent_1,actor_logits,1,1,3,0.543840,-0.353364,0.811380,1.008393,0.539970,-0.353364,0.543840,-0.267540,
4,475,99.357688,agent_0,actor_logits,2,1,3,0.557985,-0.605726,0.522453,0.998055,0.524827,0.035532,-0.605726,0.557985,
4,476,99.553705,agent_2,actor_logits,2,1,3,2.681391,-3.827842,1.391864,0.507785,0.799935,1.289527,-3.827842,2.681391,
4,477,99.798522,agent_1,actor_logits,1,1,3,2.076627,-2.033274,2.441197,0.352169,0.906236,-0.364571,2.076627,-2.033274,
4,478,99.895001,agent_0,actor_logits,2,1,3,1.503500,-1.588972,1.342632,0.643191,0.765376,0.160868,-1.588972,1.503500,
4,479,99.895018,agent_3,actor_logits,2,1,3,3.632826,-5.861934,1.195361,0.542633,0.767654,2.437465,-5.861934,3.632826,
5,0,0.000000,agent_0,actor_logits,0,1,3,0.722541,-1.266311,0.471358,0.887508,0.567857,0.722541,0.251183,-1.266311,
5,0,0.000000,agent_1,actor_logits,0,1,3,0.292152,-0.726686,0.041014,1.017371,0.430880,0.292152,0.251138,-0.726686,
5,0,0.000000,agent_2,actor_logits,1,1,3,3.129799,-6.870118,0.402687,0.673576,0.599317,2.727113,3.129799,-6.870118,
5,0,0.000000,agent_3,actor_logits,0,1,2,1.824962,1.182576,0.642386,0.644109,0.655293,1.824962,1.182576,,
5,1,0.500000,agent_0,actor_logits,0,1,3,0.336798,-0.618533,0.130029,1.029454,0.441939,0.336798,-0.618533,0.206769,
5,1,0.500000,agent_1,actor_logits,2,1,3,0.873957,-1.244471,0.502031,0.869233,0.579535,0.371925,-1.244471,0.873957,
5,1,0.500000,agent_3,actor_logits,0,1,2,1.595080,1.004927,0.590153,0.651437,0.643400,1.595080,1.004927,,
5,2,0.506417,agent_2,actor_logits,2,1,3,2.317772,-3.242455,1.258511,0.547233,0.776443,1.059261,-3.242455,2.317772,
5,3,1.000000,agent_0,actor_logits,2,1,3,0.566995,-0.727003,0.464281,0.983138,0.525553,0.102714,-0.727003,0.566995,
5,3,1.000000,agent_3,actor_logits,0,1,2,1.443622,1.199366,0.244256,0.685745,0.560762,1.443622,1.199366,,
5,4,1.011182,agent_2,actor_logits,0,1,3,2.824039,-6.583019,0.063905,0.693077,0.515949,2.824039,2.760134,-6.583019,
5,5,1.412352,agent_1,actor_logits,1,1,3,0.913692,-1.969977,0.173293,0.802030,0.527198,0.740399,0.913692,-1.969977,
5,6,1.500000,agent_3,actor_logits,1,1,2,1.947332,0.968984,0.978348,0.586435,0.726780,0.968984,1.947332,,
5,7,1.500549,agent_0,actor_logits,1,1,3,2.245389,-3.932661,1.214390,0.548995,0.769843,1.030999,2.245389,-3.932661,
5,8,1.511182,agent_2,actor_logits,0,1,3,2.694695,-5.789265,0.492988,0.664859,0.620731,2.694695,2.201706,-5.789265,
5,9,1.964985,agent_3,actor_logits,0,1,3,0.313923,-0.261087,0.460265,1.065537,0.455827,0.313923,-0.261087,-0.146342,
5,10,1.983360,agent_0,actor_logits,0,1,3,0.427690,-1.067201,0.036882,0.952486,0.457025,0.427690,0.390809,-1.067201,
5,11,2.011182,agent_2,actor_logits,0,1,3,2.802811,-6.069111,0.461380,0.668064,0.613289,2.802811,2.341431,-6.069111,
5,12,2.426892,agent_1,actor_logits,2,1,3,1.476494,-1.388490,1.450275,0.645545,0.774300,0.026219,-1.388490,1.476494,
5,13,2.464985,agent_3,actor_logits,1,1,3,1.095494,-0.713786,1.547898,0.773972,0.726498,-0.452404,1.095494,-0.713786,
5,14,2.483360,agent_0,actor_logits,1,1,3,1.175566,-1.388743,1.232040,0.720631,0.730637,-0.056474,1.175566,-1.388743,
5,15,2.511182,agent_2,actor_logits,0,1,3,2.641342,-5.737033,0.384609,0.676254,0.594903,2.641342,2.256733,-5.737033,
5,16,3.011182,agent_2,actor_logits,1,1,3,2.833081,-6.315985,0.262980,0.685180,0.565335,2.570101,2.833081,-6.315985,
5,17,3.430960,agent_1,actor_logits,1,1,3,1.923290,-1.727157,2.260742,0.414917,0.884758,-0.337452,1.923290,-1.727157,
5,18,3.519497,agent_2,actor_logits,2,1,3,1.701140,-1.299384,1.883050,0.546463,0.832025,-0.181910,-1.299384,1.701140,
5,19,3.849857,agent_3,actor_logits,2,1,3,5.079965,-7.059300,2.662956,0.241093,0.934800,2.417009,-7.059300,5.079965,
5,20,3.894981,agent_0,actor_logits,0,1,2,0.522262,0.315294,0.206968,0.687821,0.551558,0.522262,0.315294,,
5,21,4.020534,agent_2,actor_logits,1,1,3,2.350571,-5.432204,0.066080,0.694485,0.516403,2.284491,2.350571,-5.432204,
5,22,4.349149,agent_1,actor_logits,1,1,3,0.292300,-0.375758,0.289345,1.063267,0.442193,0.002955,0.292300,-0.375758,
5,23,4.394981,agent_0,actor_logits,1,1,2,1.170190,-0.061794,1.231984,0.534194,0.774166,-0.061794,1.170190,,
5,24,4.515877,agent_2,actor_logits,2,1,3,0.424041,-0.530942,0.239396,1.031572,0.460422,0.184645,-0.530942,0.424041,
5,25,4.971651,agent_2,actor_logits,1,1,3,2.533448,-4.669439,1.029138,0.580778,0.736345,1.504310,2.533448,-4.669439,
5,26,5.351798,agent_1,actor_logits,2,1,3,1.924026,-1.309339,2.362776,0.434095,0.882159,-0.438750,-1.309339,1.924026,
5,27,5.442465,agent_3,actor_logits,2,1,3,4.524093,-5.342396,3.331333,0.150630,0.965440,1.192760,-5.342396,4.524093,
5,28,5.467889,agent_2,actor_logits,2,1,3,2.701278,-2.532047,2.572283,0.285933,0.924474,0.128995,-2.532047,2.701278,
5,29,5.882020,agent_0,actor_logits,1,1,3,0.512733,-0.298835,0.801042,1.018531,0.528256,-0.298835,0.512733,-0.288309,
5,30,5.957484,agent_2,actor_logits,0,1,3,1.898971,-3.591083,0.719471,0.649718,0.670629,1.898971,1.179500,-3.591083,
5,31,5.964793,agent_3,actor_logits,1,1,2,2.504250,0.858107,1.646143,0.442364,0.838369,0.858107,2.504250,,
5,32,6.413181,agent_1,actor_logits,2,1,3,1.211890,-1.275235,1.061488,0.758701,0.699746,0.150401,-1.275235,1.211890,
5,33,6.457484,agent_2,actor_logits,1,1,3,2.551872,-5.391191,0.480573,0.667013,0.617748,2.071299,2.551872,-5.391191,
5,34,6.489373,agent_3,actor_logits,1,1,3,1.536447,-1.404837,1.784157,0.572117,0.819178,-0.247710,1.536447,-1.404837,
5,35,6.912013,agent_2,actor_logits,2,1,3,0.835976,-0.410341,1.132798,0.925385,0.621237,-0.296822,-0.410341,0.835976,
5,36,7.368389,agent_2,actor_logits,1,1,3,3.123384,-5.511232,1.495418,0.477436,0.816771,1.627965,3.123384,-5.511232,
5,37,7.428843,agent_1,actor_logits,1,1,3,3.395410,-3.366991,3.789469,0.114807,0.976788,-0.394060,3.395410,-3.366991,
5,38,7.476956,agent_0,actor_logits,1,1,2,1.260640,-0.398540,1.659180,0.439458,0.840128,-0.398540,1.260640,,
5,39,7.917801,agent_2,actor_logits,2,1,3,1.342854,-0.592190,1.862823,0.699620,0.769437,-0.519969,-0.592190,1.342854,
5,40,7.942732,agent_3,actor_logits,2,1,3,4.693746,-6.743734,2.247114,0.315422,0.904393,2.446631,-6.743734,4.693746,
5,41,8.461179,agent_2,actor_logits,1,1,3,2.612116,-5.104960,0.840957,0.614621,0.698450,1.771159,2.612116,-5.104960,
5,42,8.515760,agent_1,actor_logits,1,1,3,0.469163,-0.323150,0.660349,1.033158,0.507752,-0.323150,0.469163,-0.191186,
5,43,8.847662,agent_0,actor_logits,2,1,3,1.526165,-0.920261,1.968417,0.600967,0.815474,-0.442251,-0.920261,1.526165,
5,44,8.952065,agent_2,actor_logits,1,1,3,1.223704,-0.984587,1.363393,0.744704,0.732236,-0.984587,1.223704,-0.139689,
5,45,9.302252,agent_3,actor_logits,2,1,3,3.140145,-3.948424,2.080471,0.354447,0.888331,1.059675,-3.948424,3.140145,
5,46,9.374245,agent_0,actor_logits,1,1,3,2.329948,-3.175660,2.010433,0.385537,0.878739,0.319514,2.329948,-3.175660,
5,47,9.569554,agent_1,actor_logits,0,1,3,0.068219,-0.114782,0.156008,1.095254,0.371980,0.068219,-0.114782,-0.087789,
5,48,9.816841,agent_3,actor_logits,1,1,2,2.655000,0.340529,2.314471,0.302379,0.910068,0.340529,2.655000,,
5,49,9.866281,agent_0,actor_logits,1,1,3,1.662436,-1.505382,2.064098,0.494361,0.855411,-0.401662,1.662436,-1.505382,
5,51,10.069554,agent_1,actor_logits,0,1,3,1.147604,-2.196740,0.156177,0.770013,0.528907,1.147604,-2.196740,0.991427,
