episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6,logit_a7,logit_a8
4,192,367.174927,agent_2,actor_logits,3,1,4,11.201033,-11.325927,13.857581,0.000014,0.999999,-11.325927,-2.656548,-6.902001,11.201033,,,,,
4,193,369.980129,agent_1,actor_logits,1,1,4,3.512482,-11.521302,4.370447,0.095646,0.983069,-11.521302,3.512482,-1.874377,-0.857965,,,,,
4,194,370.174927,agent_2,actor_logits,1,1,3,4.260638,-12.322337,9.705062,0.000654,0.999939,-12.322337,4.260638,-5.444424,,,,,,
4,195,370.625275,agent_0,actor_logits,3,1,4,8.924025,-15.010633,11.146545,0.000298,0.999976,-15.010633,-2.222521,-2.606718,8.924025,,,,,
4,196,375.273946,agent_2,actor_logits,3,1,6,7.893413,-9.701917,6.224689,0.015082,0.997952,-9.701917,1.668724,-6.315813,7.893413,-2.040883,-2.797671,,,
4,197,375.980129,agent_1,actor_logits,2,1,3,1.578365,-13.226661,7.814725,0.003563,0.999596,-13.226661,-6.236361,1.578365,,,,,,
4,198,377.625275,agent_0,actor_logits,3,1,4,8.343520,-13.989831,8.426763,0.002079,0.999780,-13.989831,-0.083242,-5.407015,8.343520,,,,,
4,199,382.097411,agent_0,actor_logits,1,1,4,5.109908,-14.653358,4.002189,0.105553,0.979867,-14.653358,5.109908,-0.977745,1.107719,,,,,
4,200,384.273946,agent_2,actor_logits,3,1,5,9.762640,-14.013551,11.537548,0.000241,0.999981,-14.013551,-4.962285,-1.774908,9.762640,-1.870195,,,,
4,201,384.980129,agent_1,actor_logits,4,1,5,5.442289,-12.702093,3.457577,0.204236,0.956860,-12.702093,-6.828265,1.984712,1.142744,5.442289,,,,
4,202,387.273946,agent_2,actor_logits,3,1,4,9.099145,-15.639291,11.243340,0.000185,0.999985,-15.639291,-4.168238,-2.144196,9.099145,,,,,
4,203,390.980129,agent_1,actor_logits,3,1,4,7.311756,-12.584060,8.197399,0.002540,0.999724,-12.584060,-7.167081,-0.885643,7.311756,,,,,
4,204,391.516587,agent_2,actor_logits,3,1,4,5.004474,-14.994691,6.590302,0.010949,0.998579,-14.994691,-4.915982,-1.585829,5.004474,,,,,
4,205,394.980129,agent_1,actor_logits,2,1,3,0.002017,-13.555676,4.859798,0.045124,0.992306,-13.555676,-4.857782,0.002017,,,,,,
4,206,399.980129,agent_1,actor_logits,3,1,4,3.164034,-12.836837,6.163489,0.016344,0.997769,-12.836837,-5.780155,-2.999456,3.164034,,,,,
4,207,402.696927,agent_2,actor_logits,3,1,4,5.865433,-14.483583,5.816710,0.020358,0.997022,-14.483583,0.048724,-5.706078,5.865433,,,,,
4,208,404.097411,agent_0,actor_logits,1,1,5,5.320245,-17.874565,2.026067,0.432945,0.870135,-17.874565,5.320245,1.268136,3.294178,-6.343269,,,,
4,209,406.696927,agent_2,actor_logits,3,1,4,9.398806,-15.005412,10.356826,0.000365,0.999968,-15.005412,-0.958020,-5.808345,9.398806,,,,,
4,210,408.340051,agent_0,actor_logits,3,1,5,4.149181,-15.603197,3.273333,0.212844,0.954449,-15.603197,-2.176528,-0.672177,4.149181,0.875848,,,,
4,211,410.980129,agent_1,actor_logits,3,1,5,3.496288,-15.574676,1.252990,0.598519,0.767210,-15.574676,-2.997904,-0.622546,3.496288,2.243297,,,,
4,212,412.696927,agent_2,actor_logits,2,1,5,7.554621,-17.259785,4.942844,0.051401,0.991718,-17.259785,2.611776,7.554621,-5.618987,0.841521,,,,
4,213,416.820033,agent_2,actor_logits,1,1,6,11.902375,-14.667163,11.430778,0.000215,0.999983,-14.667163,11.902375,-0.118990,-4.269534,0.471598,-5.227682,,,
4,214,419.520391,agent_0,actor_logits,3,1,8,7.015200,-15.009126,2.780382,0.239660,0.939557,-15.009126,0.285714,-2.929684,7.015200,0.067008,-2.884829,-2.663707,4.234818,
4,215,419.820033,agent_2,actor_logits,5,1,6,9.343779,-14.995730,5.454203,0.028100,0.995690,-14.995730,-1.397927,-2.151806,-1.562403,3.889576,9.343779,,,
4,216,422.160469,agent_1,actor_logits,3,1,8,7.296863,-14.948521,5.098703,0.063732,0.990138,-14.948521,1.621508,-3.690510,7.296863,-1.040254,-2.468033,-1.794226,2.198160,
4,217,423.943138,agent_2,actor_logits,4,1,6,10.983946,-12.231076,10.990968,0.000365,0.999971,-12.231076,-0.906949,-1.589536,-2.181309,10.983946,-0.007022,,,
4,218,423.992527,agent_0,actor_logits,2,1,5,4.842445,-16.796242,2.055592,0.419741,0.876357,-16.796242,2.786853,4.842445,0.064213,-0.526314,,,,
4,219,426.632605,agent_1,actor_logits,2,1,5,4.765029,-16.843010,2.480780,0.355061,0.908696,-16.843010,2.284249,4.765029,0.412399,-0.774875,,,,
4,220,426.943138,agent_2,actor_logits,3,1,7,8.805801,-11.023534,7.456742,0.005761,0.999348,-11.023534,-2.621747,-2.280211,8.805801,1.349059,-1.348304,-2.702262,,
4,221,428.992527,agent_0,actor_logits,4,1,6,5.312457,-15.750989,2.472160,0.337460,0.911183,-15.750989,2.840297,0.918525,-1.970029,5.312457,-5.012538,,,
4,222,431.415274,agent_2,actor_logits,4,1,6,8.954840,-11.784080,7.909414,0.003803,0.999589,-11.784080,-2.725106,-1.723071,1.045426,8.954840,-2.321993,,,
4,223,431.632605,agent_1,actor_logits,4,1,6,5.209352,-15.588741,2.193147,0.385441,0.889607,-15.588741,3.016204,0.789711,-2.535118,5.209352,-4.595707,,,
4,224,433.415274,agent_2,actor_logits,4,1,5,6.570535,-13.957634,5.075313,0.045786,0.992853,-13.957634,-1.652880,1.495223,-0.720909,6.570535,,,,
4,225,435.700731,agent_0,actor_logits,2,1,6,6.681780,-15.639898,5.580875,0.039690,0.994265,-15.639898,1.100905,6.681780,-4.238861,0.368406,-2.007910,,,
4,226,437.700731,agent_0,actor_logits,2,1,6,6.828702,-13.507562,6.482367,0.019363,0.997551,-13.507562,0.346335,6.828702,-2.034009,-0.383678,-3.157383,,,
4,227,437.887410,agent_2,actor_logits,1,1,5,5.591580,-15.078904,4.502862,0.102464,0.982310,-15.078904,5.591580,1.088718,-2.006706,0.544799,,,,
4,228,438.340809,agent_1,actor_logits,1,1,6,2.852416,-15.557350,0.445590,1.112236,0.451883,-15.557350,2.852416,2.406826,-3.407614,2.256026,-1.069252,,,
4,229,441.700731,agent_0,actor_logits,4,1,6,7.808818,-13.862861,6.766253,0.013861,0.998287,-13.862861,1.042565,0.257254,-2.509855,7.808818,-4.318330,,,
4,230,443.970173,agent_2,actor_logits,4,1,8,7.905369,-14.920338,4.374036,0.081051,0.985850,-14.920338,-2.771831,-2.788648,3.531333,7.905369,-2.546747,0.998253,0.607897,
4,231,446.700731,agent_0,actor_logits,4,1,5,7.608114,-14.418322,5.562475,0.042428,0.993703,-14.418322,1.614508,2.045638,-5.292470,7.608114,,,,
4,232,449.700731,agent_0,actor_logits,4,1,6,5.912636,-14.216231,3.102539,0.216343,0.951399,-14.216231,2.810097,0.206438,-5.560192,5.912636,0.039067,,,
4,233,451.041240,agent_2,actor_logits,3,1,6,6.156037,-15.483607,4.843267,0.078120,0.987621,-15.483607,-3.920062,0.279046,6.156037,-0.159593,1.312770,,,
4,234,452.658630,agent_1,actor_logits,3,1,7,4.112331,-11.983228,0.014874,0.867760,0.476881,-11.983228,4.097458,1.909105,4.112331,-2.631496,-6.993150,-5.285361,,
4,235,455.700731,agent_0,actor_logits,4,1,6,6.230608,-14.123950,3.914991,0.134717,0.974356,-14.123950,-2.522973,2.315617,-2.888568,6.230608,1.132920,,,
4,236,458.315484,agent_1,actor_logits,2,1,6,8.087858,-14.343553,8.417995,0.003755,0.999619,-14.343553,-0.330137,8.087858,-1.876666,-1.058586,-3.932364,,,
4,237,460.940735,agent_2,actor_logits,3,1,4,8.748065,-15.385959,11.599268,0.000143,0.999989,-15.385959,-2.851203,-4.418143,8.748065,,,,,
4,238,461.700731,agent_0,actor_logits,1,1,5,5.836238,-12.378926,4.891905,0.058379,0.990741,-12.378926,5.836238,0.944333,-1.408369,-0.953807,,,,
4,239,464.146436,agent_1,actor_logits,5,1,7,4.324222,-12.684798,1.095547,0.877433,0.675994,-12.684798,0.399294,-2.894165,-1.884575,3.228675,4.324222,2.224234,,
4,240,466.700731,agent_0,actor_logits,1,1,5,5.835053,-12.494998,3.391721,0.148327,0.966910,-12.494998,5.835053,2.443332,-1.750187,-3.827650,,,,
4,241,469.146436,agent_1,actor_logits,3,1,5,6.147449,-16.645899,6.878034,0.014559,0.998206,-16.645899,-3.666501,-0.730585,6.147449,-1.099057,,,,
4,242,470.160280,agent_2,actor_logits,3,1,5,9.959394,-14.994227,9.549319,0.000811,0.999925,-14.994227,0.410074,-4.097245,9.959394,-2.598623,,,,
4,243,473.618572,agent_1,actor_logits,7,1,8,12.621660,-15.024670,8.689636,0.001930,0.999808,-15.024670,-3.028965,-0.028422,3.932024,-1.595880,0.904206,1.223935,12.621660,
4,244,473.700731,agent_0,actor_logits,1,1,4,5.815190,-11.463737,4.427498,0.067786,0.987782,-11.463737,5.815190,-1.949545,1.387692,,,,,
4,245,476.618572,agent_1,actor_logits,2,1,4,2.691813,-15.637008,0.512380,0.767778,0.608457,-15.637008,-0.421958,2.691813,2.179433,,,,,
4,246,478.160280,agent_2,actor_logits,3,1,4,9.883360,-10.644042,10.487345,0.000321,0.999972,-10.644042,-0.603985,-7.561531,9.883360,,,,,
4,247,479.700731,agent_0,actor_logits,2,1,3,1.809651,-13.107569,7.586422,0.004359,0.999493,-13.107569,-5.776772,1.809651,,,,,,
4,248,481.160280,agent_2,actor_logits,1,1,3,4.799721,-11.831515,9.357288,0.000895,0.999914,-11.831515,4.799721,-4.557568,,,,,,
4,249,481.618572,agent_1,actor_logits,3,1,4,7.790963,-14.117478,8.008825,0.003562,0.999615,-14.117478,-0.217863,-2.068376,7.790963,,,,,
4,250,486.259299,agent_2,actor_logits,3,1,6,7.856256,-8.992770,6.525377,0.013476,0.998288,-8.992770,1.330879,-7.204921,7.856256,-0.759050,-1.743583,,,
4,251,488.618572,agent_1,actor_logits,3,1,4,6.306427,-12.941497,4.459778,0.062767,0.988543,-12.941497,1.846649,-4.307784,6.306427,,,,,
4,252,488.700731,agent_0,actor_logits,2,1,5,6.675041,-12.647288,5.933033,0.031935,0.995498,-12.647288,-4.821094,6.675041,0.742008,0.388965,,,,
4,253,493.090708,agent_1,actor_logits,1,1,4,4.962581,-13.872069,2.665089,0.253752,0.933201,-13.872069,4.962581,-1.258598,2.297492,,,,,
4,254,494.783494,agent_0,actor_logits,3,1,4,7.537109,-14.375018,11.923383,0.000091,0.999993,-14.375018,-7.332919,-4.386273,7.537109,,,,,
4,255,495.259299,agent_2,actor_logits,3,1,5,7.524622,-13.735290,8.002519,0.004439,0.999523,-13.735290,-4.683705,-1.364825,7.524622,-0.477897,,,,
4,256,498.259299,agent_2,actor_logits,3,1,4,9.540346,-15.600144,12.624267,0.000057,0.999996,-15.600144,-4.484844,-3.083920,9.540346,,,,,
5,0,0.000000,agent_0,actor_logits,1,1,3,0.699234,-7.670388,6.171217,0.017113,0.997685,-7.670388,0.699234,-5.471983,,,,,,
5,0,0.000000,agent_1,actor_logits,1,1,4,7.078139,-14.253009,6.938641,0.008459,0.998958,-14.253009,7.078139,-2.443577,0.139498,,,,,
5,0,0.000000,agent_2,actor_logits,4,1,6,9.409029,-9.689850,7.512168,0.005171,0.999409,-9.689850,-2.377701,-0.790572,1.896861,9.409029,-4.883604,,,
5,1,3.000000,agent_1,actor_logits,3,1,8,10.017500,-13.423577,3.963329,0.097396,0.980830,-13.423577,2.436556,-8.329974,10.017500,-2.138401,-1.558014,-0.771166,6.054171,
5,1,3.000000,agent_2,actor_logits,3,1,7,8.193062,-8.153091,5.584731,0.039676,0.994275,-8.153091,-5.751696,-1.965887,8.193062,2.608331,-0.652373,1.883854,,
5,2,6.000000,agent_0,actor_logits,2,1,4,2.178191,-7.175073,6.710011,0.017175,0.997841,-7.175073,-4.531820,2.178191,-4.882683,,,,,
5,3,7.472136,agent_1,actor_logits,3,1,5,7.688258,-15.608472,8.684641,0.002469,0.999753,-15.608472,-0.996382,-5.116308,7.688258,-1.801824,,,,
5,3,7.472136,agent_2,actor_logits,4,1,6,7.769831,-9.057745,6.163757,0.018206,0.997566,-9.057745,-4.698956,-2.251119,1.606074,7.769831,-0.385411,,,
5,4,9.472136,agent_2,actor_logits,4,1,5,6.117607,-11.832695,5.875917,0.030080,0.995846,-11.832695,-0.620889,0.241690,-2.502696,6.117607,,,,
5,5,11.944272,agent_1,actor_logits,7,1,8,9.876945,-14.114273,2.991202,0.196012,0.951767,-14.114273,1.959474,-6.014742,6.885742,-2.477567,-0.266238,-0.190989,9.876945,
5,6,13.000000,agent_0,actor_logits,4,1,5,5.629848,-8.945942,6.679754,0.017524,0.997786,-8.945942,-3.871035,-1.397605,-1.049906,5.629848,,,,
5,7,13.944272,agent_2,actor_logits,1,1,5,6.408040,-16.002453,5.928916,0.029907,0.995943,-16.002453,6.408040,-1.256559,0.479124,-0.558023,,,,
5,8,14.944272,agent_1,actor_logits,1,1,4,6.165194,-15.694089,5.735518,0.032385,0.995366,-15.694089,6.165194,0.429676,-0.387216,,,,,
5,9,17.944272,agent_1,actor_logits,3,1,8,8.855204,-15.020403,3.141741,0.180878,0.957611,-15.020403,1.791315,-5.367206,8.855204,-4.164314,-0.077924,-0.749743,5.713462,
5,10,18.000000,agent_0,actor_logits,3,1,5,4.883888,-9.700429,6.365356,0.024058,0.996904,-9.700429,-1.481468,-2.280199,4.883888,-2.516448,,,,
5,11,20.027034,agent_2,actor_logits,4,1,8,9.191998,-15.212609,7.710604,0.006557,0.999291,-15.212609,-0.114040,-2.596186,1.481395,9.191998,-3.983049,0.417917,-2.723535,
5,12,22.416408,agent_1,actor_logits,3,1,5,6.054827,-16.950016,6.347177,0.017078,0.997801,-16.950016,-2.397603,-0.292350,6.054827,-2.286923,,,,
5,13,24.000000,agent_0,actor_logits,2,1,6,7.005998,-13.047590,5.908152,0.030214,0.995861,-13.047590,-4.378302,7.005998,1.097846,0.273942,-1.348124,,,
5,14,26.888544,agent_1,actor_logits,7,1,8,10.427427,-15.387820,5.026743,0.040780,0.993349,-15.387820,-0.438938,-2.347149,5.400684,-2.952731,0.795728,0.447891,10.427427,
5,15,27.098102,agent_2,actor_logits,3,1,6,7.892531,-16.407761,6.766213,0.012865,0.998429,-16.407761,-1.768246,-3.164763,7.892531,-0.089495,1.126318,,,
5,16,29.830952,agent_0,actor_logits,5,1,8,7.636982,-12.142997,5.726297,0.044970,0.993716,-12.142997,-4.883196,0.113988,1.523766,1.910685,7.636982,-0.604974,-2.411993,
5,17,29.888544,agent_1,actor_logits,2,1,4,5.139602,-16.679718,4.797562,0.065869,0.989163,-16.679718,0.342040,5.139602,-0.772852,,,,,
5,18,34.888544,agent_1,actor_logits,3,1,4,6.384350,-14.584798,5.740257,0.024919,0.996423,-14.584798,-1.502355,0.644093,6.384350,,,,,
5,19,35.661904,agent_0,actor_logits,3,1,6,7.927980,-13.755364,7.557311,0.006707,0.999264,-13.755364,-1.553443,-1.224188,7.927980,0.370670,-2.409811,,,
5,20,36.997597,agent_2,actor_logits,3,1,4,8.494095,-16.514580,12.291837,0.000075,0.999995,-16.514580,-3.797742,-5.393409,8.494095,,,,,
5,21,38.661904,agent_0,actor_logits,3,1,5,8.211351,-13.040797,7.370290,0.006438,0.999260,-13.040797,-2.619741,0.841061,8.211351,-1.092960,,,,
5,22,41.888544,agent_1,actor_logits,3,1,4,5.959331,-12.843574,7.814412,0.006551,0.999264,-12.843574,-2.049616,-1.855081,5.959331,,,,,
5,23,43.661904,agent_0,actor_logits,1,1,6,6.854732,-12.507813,7.722766,0.011605,0.998690,-12.507813,6.854732,-0.875722,-1.031484,-0.868034,-2.974234,,,
5,24,46.217142,agent_2,actor_logits,3,1,5,11.388314,-14.864224,12.586409,0.000087,0.999994,-14.864224,-1.198094,-6.322028,11.388314,-1.349737,,,,
5,25,46.360680,agent_1,actor_logits,3,1,4,5.447647,-14.489779,6.488908,0.015529,0.998000,-14.489779,-1.041261,-2.187109,5.447647,,,,,
5,26,47.661904,agent_0,actor_logits,3,1,6,7.832268,-11.399051,8.932113,0.003136,0.999693,-11.399051,-1.234715,-3.740171,7.832268,-2.073087,-1.099845,,,
5,27,49.661904,agent_0,actor_logits,4,1,6,7.935838,-15.735531,8.207998,0.004485,0.999542,-15.735531,-1.416710,-0.272160,-2.100873,7.935838,-1.866710,,,
5,29,54.217142,agent_2,actor_logits,3,1,4,8.455133,-10.057435,9.922122,0.000540,0.999951,-10.057435,-1.466988,-6.744311,8.455133,,,,,
5,30,56.370108,agent_0,actor_logits,5,1,6,6.922045,-15.339054,6.297581,0.023816,0.996944,-15.339054,-0.516110,0.624464,-3.022720,-0.516805,6.922045,,,
5,31,57.217142,agent_2,actor_logits,1,1,3,4.219198,-11.444463,9.526719,0.000770,0.999927,-11.444463,4.219198,-5.307521,,,,,,
5,32,61.370108,agent_0,actor_logits,3,1,5,6.734651,-16.514130,7.428696,0.006321,0.999282,-16.514130,-0.694045,-2.637904,6.734651,-3.412141,,,,
5,33,62.316161,agent_2,actor_logits,1,1,6,6.274973,-8.631383,5.742274,0.039177,0.994497,-8.631383,6.274973,-6.353867,0.532699,-0.073841,-1.189472,,,
5,34,65.842244,agent_0,actor_logits,7,1,8,9.752617,-15.292306,5.173795,0.070064,0.988805,-15.292306,0.977459,-1.393800,4.578822,-3.901618,-1.761032,4.545626,9.752617,
5,35,66.360680,agent_1,actor_logits,3,1,4,4.764171,-16.831406,6.622756,0.011920,0.998485,-16.831406,-3.815175,-1.858586,4.764171,,,,,
5,36,67.701326,agent_2,actor_logits,5,1,6,7.787331,-11.852273,6.490801,0.018704,0.997581,-11.852273,-2.947774,-5.271537,1.296530,0.755538,7.787331,,,
5,37,68.842244,agent_0,actor_logits,3,1,4,5.758530,-16.632156,4.910851,0.052455,0.991498,-16.632156,0.847679,-0.959849,5.758530,,,,,
5,38,72.173462,agent_2,actor_logits,6,1,7,11.776977,-10.712571,6.864235,0.008680,0.998915,-10.712571,-3.479891,-2.384450,4.912741,-0.952153,1.586648,11.776977,,
5,39,75.173462,agent_2,actor_logits,3,1,6,9.999598,-13.203432,8.753543,0.001608,0.999837,-13.203432,-4.436605,1.246055,9.999598,-2.531700,-4.151368,,,
5,40,75.580224,agent_1,actor_logits,3,1,5,8.980508,-15.097720,8.165371,0.004329,0.999538,-15.097720,0.338687,-4.374255,8.980508,0.815137,,,,
5,41,77.444569,agent_0,actor_logits,1,1,5,8.033772,-17.505932,6.218684,0.017704,0.997636,-17.505932,8.033772,0.149628,1.815088,-5.579973,,,,
5,42,79.296568,agent_2,actor_logits,2,1,6,8.506313,-16.911320,7.252112,0.007122,0.999174,-16.911320,-1.107532,8.506313,1.254201,-1.496216,-3.603687,,,
5,43,81.687210,agent_0,actor_logits,1,1,5,6.551393,-14.418616,6.939116,0.019441,0.997605,-14.418616,6.551393,-0.387723,-0.589495,-0.803372,,,,
5,44,82.296568,agent_2,actor_logits,4,1,6,8.697879,-17.084404,6.799244,0.010784,0.998683,-17.084404,-1.425574,-1.973305,-0.172065,8.697879,1.898635,,,
5,45,83.580224,agent_1,actor_logits,3,1,4,7.312221,-10.701388,8.230973,0.002507,0.999730,-10.701388,-0.918753,-5.198140,7.312221,,,,,
5,46,86.580224,agent_1,actor_logits,1,1,3,4.151580,-11.631809,8.258801,0.002399,0.999741,-11.631809,4.151580,-4.107221,,,,,,
5,47,87.296568,agent_2,actor_logits,3,1,4,4.799930,-15.608386,8.544874,0.003291,0.999660,-15.608386,-4.032193,-3.744944,4.799930,,,,,
5,48,91.296568,agent_2,actor_logits,3,1,4,7.075554,-14.814663,8.147217,0.002661,0.999710,-14.814663,-1.071663,-6.835693,7.075554,,,,,
5,49,91.679244,agent_1,actor_logits,3,1,6,9.412992,-8.842969,8.122527,0.002821,0.999695,-8.842969,1.290465,-5.506659,9.412992,-2.559826,-3.750714,,,
5,50,92.687210,agent_0,actor_logits,1,1,4,6.601690,-12.642224,7.420680,0.005056,0.999400,-12.642224,6.601690,-0.818989,-7.058321,,,,,
5,51,97.296568,agent_2,actor_logits,4,1,5,5.984412,-18.520658,5.971992,0.041884,0.994192,-18.520658,-0.634630,0.012420,-0.251228,5.984412,,,,
5,52,97.687210,agent_0,actor_logits,1,1,3,10.029957,-14.295703,11.373735,0.000142,0.999989,-14.295703,10.029957,-1.343778,,,,,,
5,53,100.679244,agent_1,actor_logits,3,1,5,8.323801,-13.205243,8.987905,0.002226,0.999781,-13.205243,-4.319209,-0.983858,8.323801,-0.664104,,,,
5,54,101.687210,agent_0,actor_logits,1,1,4,9.631813,-14.211949,8.739410,0.001566,0.999839,-14.211949,9.631813,0.892403,-5.036133,,,,,
5,55,102.296568,agent_2,actor_logits,3,1,6,7.123896,-16.412418,7.174143,0.012127,0.998605,-16.412418,-0.988142,-1.107160,7.123896,-0.050247,-2.520815,,,
5,56,103.679244,agent_1,actor_logits,3,1,4,5.738289,-15.718737,5.417045,0.039538,0.994093,-15.718737,-0.763116,0.321244,5.738289,,,,,
5,57,107.687210,agent_0,actor_logits,2,1,5,7.225512,-14.474036,7.130716,0.009065,0.998932,-14.474036,0.094796,7.225512,-1.111658,-3.221221,,,,
5,58,107.921884,agent_1,actor_logits,2,1,4,4.567330,-14.851774,4.468328,0.089339,0.984444,-14.851774,-0.873613,4.567330,0.099002,,,,,
5,59,110.840571,agent_2,actor_logits,4,1,6,8.520954,-15.164693,7.530026,0.007798,0.999132,-15.164693,-0.202268,0.990928,-0.164380,8.520954,-6.174636,,,
5,60,113.769972,agent_0,actor_logits,3,1,4,5.488887,-15.128558,7.800348,0.005476,0.999394,-15.128558,-2.311461,-3.045534,5.488887,,,,,
5,61,116.840571,agent_2,actor_logits,1,1,5,6.700426,-13.977470,7.177099,0.015804,0.998101,-13.977470,6.700426,-0.476673,-0.493865,-1.154835,,,,
5,62,119.323639,agent_1,actor_logits,1,1,6,7.438920,-16.617990,6.528463,0.020294,0.997428,-16.617990,7.438920,0.910458,-2.527088,0.445665,-1.352198,,,
5,63,120.841040,agent_0,actor_logits,4,1,8,9.141230,-15.243239,7.920708,0.005646,0.999403,-15.243239,0.322948,-4.028259,-0.438323,9.141230,1.220521,-2.174523,-3.397722,
5,64,121.840571,agent_2,actor_logits,1,1,5,6.774861,-13.003916,7.787354,0.009199,0.998974,-13.003916,6.774861,-1.297786,-1.337682,-1.012493,,,,
5,65,122.323639,agent_1,actor_logits,5,1,6,8.059638,-15.296547,7.263474,0.014015,0.998356,-15.296547,-1.871920,0.796165,-0.268863,0.729967,8.059638,,,
5,66,126.446744,agent_1,actor_logits,4,1,6,10.065679,-11.423869,10.244494,0.000843,0.999928,-11.423869,-1.555216,-0.178816,-0.624017,10.065679,-2.180132,,,
5,67,127.549244,agent_0,actor_logits,3,1,7,11.022718,-12.881721,11.587657,0.000286,0.999978,-12.881721,-4.844524,-1.521749,11.022718,-0.564938,-1.714519,-0.994230,,
5,68,128.840571,agent_2,actor_logits,1,1,4,4.720014,-10.478277,6.130322,0.017699,0.997592,-10.478277,4.720014,-3.625093,-1.410308,,,,,
5,69,129.446744,agent_1,actor_logits,3,1,7,8.320189,-11.308664,7.491436,0.007004,0.999221,-11.308664,-2.445543,-0.389022,8.320189,0.828752,-2.621647,-2.628376,,
5,70,133.206098,agent_0,actor_logits,2,1,6,7.988872,-15.292010,5.975337,0.020235,0.997207,-15.292010,-5.233894,7.988872,-1.661732,2.013534,-0.557212,,,
5,71,133.918880,agent_1,actor_logits,4,1,6,10.731609,-11.717780,11.093099,0.000358,0.999971,-11.717780,-2.290828,-0.361490,-0.735727,10.731609,-3.273041,,,
5,72,134.840571,agent_2,actor_logits,2,1,3,0.810131,-12.507758,8.213922,0.002519,0.999728,-12.507758,-7.403790,0.810131,,,,,,
5,73,135.918880,agent_1,actor_logits,4,1,5,10.518565,-14.983733,9.499100,0.000828,0.999922,-14.983733,-3.262539,1.019466,-2.683475,10.518565,,,,
5,74,139.037050,agent_0,actor_logits,4,1,7,11.318315,-14.977571,6.940770,0.008799,0.998930,-14.977571,-8.337254,-2.902223,0.935841,11.318315,4.377544,1.784627,,
5,75,140.391016,agent_1,actor_logits,1,1,5,6.920078,-16.528032,5.341890,0.034264,0.994807,-16.528032,6.920078,1.578187,-1.299344,-1.798799,,,,
5,76,143.840571,agent_2,actor_logits,4,1,5,7.932247,-12.708920,8.110112,0.004363,0.999532,-12.708920,-7.325028,-0.177866,-0.762110,7.932247,,,,
5,77,145.037050,agent_0,actor_logits,4,1,6,8.831694,-17.410385,8.319602,0.004136,0.999572,-17.410385,-5.563115,-1.454595,0.028650,8.831694,0.512091,,,
5,78,146.473779,agent_1,actor_logits,4,1,8,8.869361,-15.674420,7.742177,0.008096,0.999109,-15.674420,-2.071920,1.127184,0.888589,8.869361,-4.763485,-0.426419,-3.400355,
5,79,149.840571,agent_2,actor_logits,3,1,4,5.049847,-13.344913,7.705146,0.003964,0.999546,-13.344913,-7.601002,-2.655299,5.049847,,,,,
5,80,151.745254,agent_0,actor_logits,2,1,6,10.207792,-14.819713,6.551254,0.010804,0.998571,-14.819713,-3.470032,10.207792,-4.210828,3.656538,-4.403219,,,
5,81,153.544847,agent_1,actor_logits,3,1,6,8.017544,-16.694141,8.276482,0.006863,0.999265,-16.694141,-4.284162,-0.258937,8.017544,-0.374297,-0.279124,,,
5,82,153.745254,agent_0,actor_logits,2,1,6,9.932243,-12.496577,10.009368,0.000761,0.999934,-12.496577,-4.793791,9.932243,-1.178209,-0.077125,-2.087175,,,
5,83,153.840571,agent_2,actor_logits,2,1,3,-1.214106,-12.926188,8.502807,0.002032,0.999789,-12.926188,-9.716913,-1.214106,,,,,,
5,84,157.745254,agent_0,actor_logits,4,1,6,8.792667,-14.550674,7.319613,0.005879,0.999308,-14.550674,-3.090299,1.473055,-2.304501,8.792667,-2.974992,,,
5,85,158.840571,agent_2,actor_logits,3,1,4,2.922694,-12.931352,7.189596,0.006300,0.999236,-12.931352,-8.596938,-4.266902,2.922694,,,,,
5,86,162.745254,agent_0,actor_logits,4,1,5,8.731378,-14.817291,10.029829,0.001239,0.999889,-14.817291,-1.440009,-1.298451,-1.737061,8.731378,,,,
5,87,163.444341,agent_1,actor_logits,3,1,4,7.129600,-16.487976,9.042681,0.001233,0.999878,-16.487976,-1.913081,-5.468542,7.129600,,,,,
5,88,165.745254,agent_0,actor_logits,4,1,6,6.041343,-14.794829,5.812175,0.044652,0.993841,-14.794829,-0.287439,-2.109908,0.229168,6.041343,-0.741330,,,
5,89,169.840571,agent_2,actor_logits,4,1,5,7.486521,-14.628173,6.067405,0.016386,0.997685,-14.628173,-7.940949,-5.219117,1.419116,7.486521,,,,
5,90,171.745254,agent_0,actor_logits,4,1,6,7.789525,-14.083794,7.249321,0.011275,0.998675,-14.083794,-3.464320,0.540204,0.269409,7.789525,-1.920558,,,
5,91,172.663886,agent_1,actor_logits,3,1,5,8.956779,-15.705548,9.113884,0.001934,0.999812,-15.705548,-0.157105,-4.440933,8.956779,-0.525677,,,,
5,92,174.083212,agent_2,actor_logits,3,1,5,6.520052,-17.169538,6.175319,0.017695,0.997628,-17.169538,0.344733,-1.695427,6.520052,-3.979382,,,,
5,93,177.745254,agent_0,actor_logits,1,1,5,6.681750,-12.178645,5.691906,0.029269,0.995826,-12.178645,6.681750,-3.304293,-0.484931,0.989843,,,,
5,94,180.663886,agent_1,actor_logits,3,1,4,8.254864,-11.360163,8.578514,0.001803,0.999812,-11.360163,-0.323651,-7.927883,8.254864,,,,,
